bloco,status,tempo_python_us,tempo_fpga_us,rtt_total_us
540,OK,76.700,0.44,15876.599994953722
541,OK,173.700,0.44,15785.900002811104
542,OK,106.300,0.44,15860.899991821498
543,OK,86.000,0.44,15843.399974983186
544,OK,81.700,0.44,15877.500001806766
545,OK,62.100,0.44,15836.399979889393
546,OK,78.400,0.44,15866.70003598556
547,OK,58.600,0.44,15940.000012051314
548,OK,59.400,0.44,15892.700001131743
549,OK,67.300,0.44,15867.099980823696
550,OK,71.700,0.44,15906.49998979643
551,OK,41.500,0.44,15925.299958325922
552,OK,48.200,0.44,15871.200012043118
553,OK,58.300,0.44,15940.59995841235
554,OK,49.100,0.44,15904.299973044544
555,OK,52.000,0.44,16182.899998966604
556,OK,54.800,0.44,15885.600005276501
557,OK,66.400,0.44,15909.50001263991
558,OK,65.000,0.44,15845.899994019419
559,OK,76.000,0.44,16093.19995623082
560,OK,88.500,0.44,15614.100033417344
561,OK,117.300,0.44,15981.799981091172
562,OK,132.300,0.44,15679.100004490465
563,OK,131.000,0.44,15718.40001270175
564,OK,105.200,0.44,15864.200016949326
565,OK,112.600,0.44,15976.599999703467
566,OK,142.400,0.44,15898.400044534355
567,OK,172.000,0.44,15821.699984371662
568,OK,225.100,0.44,15308.499976526946
569,OK,191.400,0.44,15661.000041291118
570,OK,83.500,0.44,15870.90000975877
571,OK,70.100,0.44,15887.500019744039
572,OK,70.100,0.44,15921.699989121407
573,OK,51.000,0.44,16020.49998473376
574,OK,76.100,0.44,15764.600015245378
575,OK,65.200,0.44,15988.800034392625
576,OK,169.200,0.44,15736.30003258586
577,OK,151.900,0.44,15648.900007363409
578,OK,90.000,0.44,15800.699999090284
579,OK,56.800,0.44,15971.70002060011
580,OK,54.500,0.44,15929.399989545345
581,OK,55.500,0.44,15969.600004609674
582,OK,54.200,0.44,15883.399988524616
583,OK,54.500,0.44,15894.899959675968
584,OK,53.000,0.44,15882.399980910122
585,OK,52.500,0.44,15947.000007145107
586,OK,62.700,0.44,15935.000032186508
587,OK,55.000,0.44,15887.100016698241
588,OK,65.100,0.44,15890.999988187104
589,OK,63.400,0.44,15902.500017546117
590,OK,48.700,0.44,15889.799979049712
591,OK,44.800,0.44,15939.400007482618
592,OK,55.500,0.44,15931.900008581579
593,OK,80.900,0.44,15899.20005062595
594,OK,52.200,0.44,15916.000003926456
595,OK,40.500,0.44,15895.200020167977
596,OK,40.400,0.44,15918.799967039376
597,OK,48.000,0.44,15991.699998266995
598,OK,69.200,0.44,15870.100003667176
599,OK,96.200,0.44,15907.199995126575
600,OK,67.400,0.44,15886.900015175343
601,OK,78.600,0.44,15696.10001752153
602,OK,65.000,0.44,15871.700015850365
603,OK,97.700,0.44,15839.700005017221
604,OK,71.600,0.44,15894.70001636073
605,OK,58.700,0.44,15913.000039290637
606,OK,64.400,0.44,15879.100013989955
607,OK,57.900,0.44,15864.500019233674
608,OK,81.900,0.44,15902.800019830465
609,OK,54.500,0.44,15906.699991319329
610,OK,66.800,0.44,15903.3999661915
611,OK,65.000,0.44,15893.10000417754
612,OK,69.900,0.44,15932.000009343028
613,OK,83.900,0.44,15856.699959840626
614,OK,73.500,0.44,15858.399972785264
615,OK,90.900,0.44,15873.800031840801
616,OK,57.300,0.44,15943.199978210032
617,OK,65.900,0.44,15904.499974567443
618,OK,60.100,0.44,15863.400010857731
619,OK,56.400,0.44,15892.600000370294
620,OK,60.900,0.44,15923.400002066046
621,OK,62.400,0.44,15960.099990479648
622,OK,64.800,0.44,15849.400020670146
623,OK,59.300,0.44,15895.200020167977
