bloco,status,tempo_python_us,tempo_fpga_us,rtt_total_us
459,OK,112.900,0.44,15895.700023975223
460,OK,98.200,0.44,15837.399987503886
461,OK,78.100,0.44,15870.700008235872
462,OK,73.700,0.44,15847.30000467971
463,OK,78.900,0.44,16192.899958696216
464,OK,111.000,0.44,15542.199951596558
465,OK,110.200,0.44,15821.499982848763
466,OK,83.400,0.44,15925.300016533583
467,OK,92.400,0.44,15822.799992747605
468,OK,113.700,0.44,15887.000015936792
469,OK,152.000,0.44,15848.400013055652
470,OK,326.900,0.44,15412.599954288453
471,OK,91.700,0.44,15945.300052408129
472,OK,192.600,0.44,15506.200026720762
473,OK,226.800,0.44,15710.700012277812
474,OK,103.200,0.44,15813.19997785613
475,OK,64.300,0.44,15910.700021777302
476,OK,67.800,0.44,15899.699996225536
477,OK,67.400,0.44,15894.400014076382
478,OK,73.400,0.44,15861.199994105846
479,OK,63.500,0.44,15869.299997575581
480,OK,56.300,0.44,15952.100045979023
481,OK,57.500,0.44,15865.700028371066
482,OK,72.400,0.44,16018.300026189536
483,OK,92.200,0.44,15828.400035388768
484,OK,129.400,0.44,15860.399988014251
485,OK,86.100,0.44,15857.60002490133
486,OK,90.600,0.44,15830.99999697879
487,OK,84.500,0.44,15881.900035310537
488,OK,72.300,0.44,15838.300052564591
489,OK,71.900,0.44,15938.500000629574
490,OK,69.500,0.44,15898.899990133941
491,OK,57.600,0.44,15880.300023127347
492,OK,83.300,0.44,15837.200044188648
493,OK,100.100,0.44,15879.90002008155
494,OK,131.100,0.44,15980.49997119233
495,OK,180.800,0.44,15551.100019365549
496,OK,139.900,0.44,15824.400004930794
497,OK,113.300,0.44,16294.5999763906
498,OK,86.300,0.44,15329.800022300333
499,OK,59.000,0.44,15916.200005449355
500,OK,85.500,0.44,15901.200007647276
501,OK,63.200,0.44,15790.800040122122
502,OK,63.500,0.44,15929.199988022447
503,OK,64.400,0.44,15939.499950036407
504,OK,74.800,0.44,15822.499990463257
505,OK,72.400,0.44,15923.500002827495
506,OK,76.400,0.44,15876.699995715171
507,OK,83.000,0.44,15833.000012207776
508,OK,110.700,0.44,15896.699973382056
509,OK,95.800,0.44,15837.799990549684
510,OK,78.000,0.44,15877.900004852563
511,OK,89.900,0.44,15872.999967541546
512,OK,95.100,0.44,15846.499998588115
513,OK,96.800,0.44,15554.799989331514
514,OK,82.000,0.44,15932.700014673173
515,OK,77.000,0.44,15844.30004004389
516,OK,81.900,0.44,15863.199951127172
517,OK,65.800,0.44,15884.599997662008
518,OK,99.700,0.44,15859.499981161207
519,OK,74.700,0.44,16005.399986170232
520,OK,93.400,0.44,15699.199982918799
521,OK,61.800,0.44,15875.39998581633
522,OK,78.500,0.44,15899.19999241829
523,OK,118.500,0.44,15782.999980729073
524,OK,97.500,0.44,15917.100012302399
525,OK,84.800,0.44,15831.199998501688
526,OK,112.400,0.44,15856.899961363524
527,OK,63.300,0.44,15856.799960602075
528,OK,82.800,0.44,15892.900002654642
529,OK,83.400,0.44,15867.699985392392
530,OK,83.200,0.44,15851.899981498718
531,OK,72.800,0.44,15985.699952580035
532,OK,79.100,0.44,15871.700015850365
533,OK,83.400,0.44,15880.500024650246
534,OK,86.000,0.44,15771.900012623519
535,OK,81.700,0.44,15839.90000654012
536,OK,66.600,0.44,15922.999999020249
537,OK,73.100,0.44,15893.700008746237
538,OK,79.700,0.44,15927.19997279346
539,OK,85.300,0.44,15802.100009750575
540,OK,101.500,0.44,15897.399978712201
541,OK,95.200,0.44,15877.400001045316
542,OK,103.700,0.44,15806.499985046685
543,OK,117.700,0.44,15962.100005708635
544,OK,114.500,0.44,15698.799979873002
545,OK,77.500,0.44,15891.299990471452
546,OK,67.000,0.44,15864.900022279471
547,OK,70.600,0.44,15847.000002395362
548,OK,71.700,0.44,15924.599952995777
549,OK,86.300,0.44,15817.300009075552
550,OK,91.300,0.44,15888.199966866523
551,OK,72.800,0.44,15965.7999756746
552,OK,79.700,0.44,15787.700016517192
553,OK,157.600,0.44,15783.70004426688
554,OK,81.000,0.44,15852.200041990727
555,OK,88.900,0.44,15830.699994694442
556,OK,109.400,0.44,15843.799978028983
557,OK,111.900,0.44,15855.300007387996
558,OK,84.000,0.44,15825.800015591085
559,OK,90.700,0.44,15899.499994702637
560,OK,109.700,0.44,15779.900015331805
561,OK,103.700,0.44,15853.09999063611
562,OK,75.000,0.44,15863.900014664978
563,OK,64.400,0.44,15933.700022287667
564,OK,66.400,0.44,15890.699985902756
565,OK,86.600,0.44,15881.000028457493
