bloco,status,tempo_python_us,tempo_fpga_us,rtt_total_us
252,OK,150.100,0.44,15722.899988759309
253,OK,66.800,0.44,16261.99996098876
254,OK,65.300,0.44,15650.499961338937
255,OK,69.700,0.44,15935.500035993755
256,OK,72.900,0.44,16078.700020443648
257,OK,94.600,0.44,15928.600041661412
258,OK,101.000,0.44,15787.300013471395
259,OK,102.100,0.44,15887.20001745969
260,OK,126.400,0.44,15988.299972377717
261,OK,208.000,0.44,15515.899984166026
262,OK,197.800,0.44,15598.600031808019
263,OK,203.100,0.44,15899.09999165684
264,OK,131.600,0.44,15776.600048411638
265,OK,111.900,0.44,15579.500002786517
266,OK,124.600,0.44,16069.999954197556
267,OK,167.100,0.44,15568.500035442412
268,OK,148.800,0.44,15929.899993352592
269,OK,161.000,0.44,15713.79997767508
270,OK,202.300,0.44,15597.400022670627
271,OK,171.600,0.44,15885.70000603795
272,OK,187.500,0.44,15531.799988821149
273,OK,151.600,0.44,15697.900031227618
274,OK,79.200,0.44,15819.599968381226
275,OK,61.600,0.44,15893.800009507686
276,OK,64.400,0.44,16020.299983210862
277,OK,60.100,0.44,15861.499996390194
278,OK,69.400,0.44,16116.89996207133
279,OK,81.500,0.44,15614.49997825548
280,OK,100.200,0.44,16061.800008174032
281,OK,80.900,0.44,16041.499970015138
282,OK,116.800,0.44,15762.70000077784
283,OK,138.500,0.44,15585.199987981468
284,OK,190.000,0.44,15703.800017945468
285,OK,165.000,0.44,15682.199969887733
286,OK,70.100,0.44,15842.199965845793
287,OK,86.200,0.44,15796.89997015521
288,OK,60.500,0.44,16041.599970776588
289,OK,59.400,0.44,15899.599995464087
290,OK,98.200,0.44,16112.799989059567
291,OK,228.600,0.44,15393.79998575896
292,OK,78.300,0.44,15936.799987684935
293,OK,91.800,0.44,15788.599965162575
294,OK,84.200,0.44,15851.69997997582
295,OK,67.900,0.44,15983.799996320158
296,OK,72.800,0.44,15883.899992331862
297,OK,81.100,0.44,15831.600001547486
298,OK,66.200,0.44,15944.499988108873
299,OK,80.700,0.44,15938.900003675371
300,OK,71.400,0.44,15808.199997991323
301,OK,78.500,0.44,15807.699994184077
302,OK,83.100,0.44,15945.299994200468
303,OK,61.100,0.44,16319.599992129952
304,OK,200.300,0.44,15550.300013273954
305,OK,150.500,0.44,15507.200034335256
306,OK,91.500,0.44,16078.899963758886
307,OK,86.700,0.44,15639.100049156696
308,OK,84.400,0.44,15881.899977102876
309,OK,73.500,0.44,16118.100029416382
310,OK,96.900,0.44,15672.600013203919
311,OK,123.100,0.44,16028.699988964945
312,OK,122.400,0.44,15630.199981387705
313,OK,135.700,0.44,15747.700002975762
314,OK,104.700,0.44,15739.19999646023
315,OK,117.300,0.44,15840.700012631714
316,OK,92.700,0.44,15830.099990125746
317,OK,82.200,0.44,15899.599995464087
318,OK,80.100,0.44,15794.800012372434
319,OK,76.800,0.44,15880.800026934594
320,OK,84.900,0.44,16168.500005733222
321,OK,133.000,0.44,15522.79997849837
322,OK,100.100,0.44,16044.599993620068
323,OK,187.000,0.44,15679.000003729016
324,OK,129.300,0.44,15706.999984104186
325,OK,231.800,0.44,16032.200015615672
326,OK,181.400,0.44,15314.599964767694
327,OK,132.800,0.44,16125.400026794523
328,OK,91.500,0.44,15521.000022999942
329,OK,84.000,0.44,16200.600017327815
330,OK,79.200,0.44,15544.199966825545
331,OK,70.100,0.44,15955.40001289919
332,OK,70.100,0.44,16168.90000877902
333,OK,85.300,0.44,15560.500032734126
334,OK,71.900,0.44,15843.00003014505
335,OK,89.700,0.44,15903.000021353364
