bloco,status,tempo_python_us,tempo_fpga_us,rtt_total_us
479,OK,83.600,0.44,15921.100042760372
480,OK,90.300,0.44,15859.599981922656
481,OK,141.000,0.44,15742.899966426194
482,OK,101.600,0.44,15822.799992747605
483,OK,109.600,0.44,15829.799987841398
484,OK,130.400,0.44,15831.700002308935
485,OK,123.500,0.44,15738.99999493733
486,OK,112.300,0.44,16849.300009198487
487,OK,123.500,0.44,14838.30000506714
488,OK,115.200,0.44,16012.699983548373
489,OK,137.400,0.44,15709.800005424768
490,OK,636.100,0.44,15134.299988858402
491,OK,109.000,0.44,15854.500001296401
492,OK,108.200,0.44,15994.600020349026
493,OK,227.800,0.44,15813.700039871037
494,OK,151.200,0.44,15589.000016916543
495,OK,242.500,0.44,15487.19999846071
496,OK,103.600,0.44,20987.500029150397
497,OK,102.500,0.44,10471.99999447912
498,OK,98.300,0.44,15915.29999859631
499,OK,105.600,0.44,15907.199995126575
500,OK,103.500,0.44,15655.600000172853
501,OK,101.400,0.44,15637.300035450608
502,OK,126.800,0.44,15937.299991492182
503,OK,188.900,0.44,15545.399975962937
504,OK,103.000,0.44,15910.500020254403
505,OK,110.000,0.44,15975.799993611872
506,OK,197.000,0.44,15520.999964792281
507,OK,130.000,0.44,16107.600007671863
508,OK,153.300,0.44,15414.300025440753
509,OK,119.000,0.44,19038.6000322178
510,OK,105.100,0.44,54373.79999784753
511,OK,274.900,0.44,149875.599949155
512,OK,112.200,0.44,15786.700008902699
513,OK,116.200,0.44,33597.00000146404
514,OK,109.500,0.44,12257.19996728003
515,OK,106.700,0.44,15845.79999325797
516,OK,121.000,0.44,15847.800008486956
517,OK,121.100,0.44,15803.899965249002
518,OK,137.000,0.44,15788.899967446923
519,OK,125.800,0.44,15757.999964989722
520,OK,103.700,0.44,15805.700037162751
521,OK,103.700,0.44,15866.799978539348
522,OK,123.200,0.44,16497.400007210672
523,OK,357.400,0.44,14741.89996952191
524,OK,116.800,0.44,15769.299992825836
525,OK,107.700,0.44,15848.70001534
526,OK,102.700,0.44,15821.900044102222
527,OK,146.000,0.44,15810.20001322031
528,OK,205.100,0.44,15556.199999991804
529,OK,109.800,0.44,15814.69998927787
530,OK,126.600,0.44,15840.800013393164
531,OK,108.500,0.44,15791.00004164502
532,OK,129.400,0.44,15763.900009915233
533,OK,145.600,0.44,15796.600026078522
534,OK,75.700,0.44,15912.699978798628
535,OK,110.400,0.44,15755.900007206947
536,OK,113.200,0.44,15794.100007042289
537,OK,93.500,0.44,15859.899984207004
538,OK,100.900,0.44,15786.200005095452
539,OK,90.400,0.44,15885.000000707805
540,OK,119.900,0.44,15860.099985729903
541,OK,100.300,0.44,16193.599964026362
542,OK,122.100,0.44,15361.000027041882
543,OK,101.100,0.44,15861.599997151643
544,OK,138.700,0.44,15743.800031486899
545,OK,78.500,0.44,15940.4999576509
546,OK,87.200,0.44,15800.399996805936
547,OK,86.200,0.44,15863.900014664978
548,OK,80.000,0.44,15847.900009248406
549,OK,95.800,0.44,15862.500004004687
550,OK,99.900,0.44,15973.399975337088
551,OK,161.600,0.44,16103.099973406643
552,OK,130.600,0.44,15393.199981190264
553,OK,136.600,0.44,15776.999993249774
554,OK,115.700,0.44,15952.199988532811
555,OK,158.600,0.44,15751.099970657378
556,OK,157.500,0.44,16513.499955181032
557,OK,330.000,0.44,14821.599994320422
558,OK,138.800,0.44,15751.700033433735
559,OK,111.400,0.44,16276.90001623705
560,OK,322.600,0.44,15247.399976942688
561,OK,1459.800,0.44,13964.699988719076
562,OK,128.500,0.44,15732.400002889335
563,OK,99.800,0.44,15842.9000293836
564,OK,93.500,0.44,15881.399973295629
565,OK,140.800,0.44,15744.900039862841
566,OK,120.100,0.44,15815.99999917671
567,OK,110.500,0.44,15817.400009837002
568,OK,127.300,0.44,15793.400001712143
569,OK,240.100,0.44,15589.50002072379
570,OK,109.100,0.44,15869.700000621378
571,OK,136.100,0.44,15763.900009915233
572,OK,138.800,0.44,16765.400010626763
573,OK,126.400,0.44,16255.000024102628
574,OK,164.800,0.44,14510.200009681284
575,OK,511.100,0.44,15256.299986504018
576,OK,537.900,0.44,15371.199988294393
577,OK,126.300,0.44,15765.400021336973
578,OK,108.700,0.44,15997.700043953955
579,OK,151.200,0.44,16431.00002547726
580,OK,134.300,0.44,14972.299977671355
581,OK,199.200,0.44,15808.399999514222
582,OK,102.300,0.44,15754.599997308105
583,OK,160.900,0.44,15581.700019538403
584,OK,187.300,0.44,15832.40000763908
585,OK,115.900,0.44,15720.399969723076
586,OK,140.800,0.44,15727.399964816868
587,OK,179.900,0.44,15652.599977329373
588,OK,106.700,0.44,15793.600003235042
589,OK,100.500,0.44,15812.600031495094
590,OK,105.800,0.44,15771.300008054823
591,OK,109.300,0.44,15837.699989788234
592,OK,100.300,0.44,15858.100028708577
593,OK,101.200,0.44,15837.600047234446
594,OK,125.200,0.44,15806.999988853931
595,OK,160.100,0.44,15736.600034870207
596,OK,130.500,0.44,15900.099999271333
597,OK,110.600,0.44,15878.200007136911
598,OK,139.400,0.44,15654.799994081259
599,OK,168.900,0.44,15685.000049415976
600,OK,134.700,0.44,15745.199983939528
601,OK,124.000,0.44,15596.499957609922
602,OK,110.300,0.44,16064.700030256063
603,OK,299.900,0.44,15412.300010211766
604,OK,104.700,0.44,16215.300012845546
605,OK,399.700,0.44,14872.999978251755
606,OK,204.500,0.44,15755.600004922599
607,OK,137.200,0.44,15762.299997732043
608,OK,316.300,0.44,15876.79999647662
609,OK,346.800,0.44,15581.900021061301
610,OK,105.800,0.44,15552.50003002584
611,OK,121.000,0.44,15770.19999967888
612,OK,106.500,0.44,15835.3999722749
613,OK,109.400,0.44,16066.299984231591
614,OK,85.600,0.44,15733.400010503829
615,OK,102.300,0.44,15735.200024209917
616,OK,73.600,0.44,15851.399977691472
617,OK,64.500,0.44,15906.49998979643
618,OK,95.300,0.44,15818.300016690046
619,OK,76.100,0.44,15851.999982260168
620,OK,68.000,0.44,15890.000038780272
621,OK,74.400,0.44,15894.400014076382
622,OK,85.500,0.44,15881.800034549087
623,OK,99.800,0.44,15811.999968718737
624,OK,60.600,0.44,15863.300010096282
625,OK,66.300,0.44,15926.000021863729
626,OK,65.400,0.44,15906.59999055788
627,OK,99.700,0.44,15843.700035475194
628,OK,79.900,0.44,15853.399992920458
629,OK,73.500,0.44,15884.099993854761
630,OK,85.100,0.44,15794.599952641875
631,OK,87.600,0.44,15833.299956284463
632,OK,69.600,0.44,15909.60001340136
633,OK,86.400,0.44,16057.199973147362
634,OK,106.400,0.44,15110.299980733544
635,OK,89.700,0.44,15943.299978971481
636,OK,117.000,0.44,15986.100013833493
637,OK,149.600,0.44,15504.800016060472
638,OK,86.900,0.44,15815.899998415262
639,OK,60.200,0.44,15909.700014162809
640,OK,61.100,0.44,15904.300031252205
641,OK,79.600,0.44,15879.000013228506
642,OK,129.500,0.44,15751.400031149387
643,OK,72.800,0.44,15910.200017970055
644,OK,96.500,0.44,15784.200048074126
645,OK,97.800,0.44,15873.600030317903
646,OK,86.300,0.44,15905.1000373438
647,OK,98.700,0.44,15705.10002784431
648,OK,69.600,0.44,15966.799983289093
649,OK,97.000,0.44,15774.099971167743
650,OK,66.200,0.44,15937.899996060878
651,OK,114.700,0.44,15944.299986585975
652,OK,84.100,0.44,15725.500008556992
653,OK,87.400,0.44,15853.799995966256
654,OK,107.400,0.44,15865.499968640506
655,OK,105.700,0.44,15831.500000786036
656,OK,116.700,0.44,15763.099945615977
657,OK,100.500,0.44,15879.90002008155
658,OK,93.900,0.44,15820.59997599572
659,OK,121.000,0.44,15692.199987825006
