bloco,status,tempo_python_us,tempo_fpga_us,rtt_total_us
364,OK,81.400,0.44,15870.89995155111
365,OK,79.400,0.44,16002.000018488616
366,OK,143.300,0.44,15737.200039438903
367,OK,99.700,0.44,15804.700029548258
368,OK,73.800,0.44,15834.100020583719
369,OK,81.700,0.44,15895.900025498122
370,OK,75.500,0.44,15877.900004852563
371,OK,96.900,0.44,15831.800003070384
372,OK,92.800,0.44,16002.000018488616
373,OK,122.100,0.44,15648.100001271814
374,OK,92.400,0.44,15799.199987668544
375,OK,90.900,0.44,15979.999967385083
376,OK,84.100,0.44,15922.999999020249
377,OK,102.100,0.44,15665.900020394474
378,OK,112.400,0.44,15780.7000214234
379,OK,69.900,0.44,15890.399983618408
380,OK,71.000,0.44,15813.399979379028
381,OK,92.200,0.44,15810.500015504658
382,OK,57.800,0.44,15918.39996399358
383,OK,63.800,0.44,15880.100021604449
384,OK,63.400,0.44,15893.400006461889
385,OK,64.100,0.44,15867.499983869493
386,OK,69.800,0.44,15863.100008573383
387,OK,56.500,0.44,16093.399957753718
388,OK,186.500,0.44,15544.000023510307
389,OK,83.500,0.44,15895.699965767562
390,OK,112.300,0.44,15828.10003310442
391,OK,114.400,0.44,15814.399986993521
392,OK,102.500,0.44,15823.49999807775
393,OK,84.900,0.44,15982.999990228564
394,OK,105.300,0.44,15664.400008972734
395,OK,98.900,0.44,16104.399983305484
396,OK,115.600,0.44,15584.399981889874
397,OK,92.700,0.44,15815.899998415262
398,OK,85.600,0.44,15870.300005190074
399,OK,91.400,0.44,15847.100003156811
400,OK,72.200,0.44,15849.100018385798
401,OK,165.900,0.44,15904.799976851791
402,OK,104.900,0.44,15565.300011076033
403,OK,64.600,0.44,15902.400016784668
404,OK,91.700,0.44,15901.000006124377
405,OK,74.400,0.44,15884.19999461621
406,OK,83.000,0.44,15872.100018896163
407,OK,107.000,0.44,15888.90003040433
408,OK,116.000,0.44,16014.900000300258
409,OK,127.100,0.44,15838.29999435693
410,OK,145.900,0.44,15688.299958128482
411,OK,244.800,0.44,15584.300039336085
412,OK,124.100,0.44,15765.90002514422
413,OK,127.200,0.44,15951.499983202666
414,OK,123.900,0.44,15604.000014718622
415,OK,104.600,0.44,15704.800025559962
416,OK,55.400,0.44,15829.899988602847
417,OK,41.600,0.44,15901.300008408725
418,OK,47.300,0.44,15973.800036590546
419,OK,47.200,0.44,15905.899985227734
420,OK,48.300,0.44,15950.89997863397
421,OK,65.200,0.44,15863.400010857731
422,OK,61.900,0.44,15824.400004930794
423,OK,70.100,0.44,15895.800024736673
424,OK,61.100,0.44,15917.300013825297
425,OK,52.700,0.44,15885.600005276501
426,OK,117.900,0.44,15868.799993768334
427,OK,86.300,0.44,15827.000024728477
428,OK,77.100,0.44,15782.799979206175
429,OK,82.300,0.44,15992.40000359714
430,OK,78.400,0.44,15867.200039792806
431,OK,95.500,0.44,15840.899955946952
